Code client;Nom client;adresse livraison;Latitude;Longitude
1660;CENTRE HOSPITALIER ARROND. MONTREUIL;PLACE STE AUSTREBERTHE, 62170 MONTREUIL;50,4650422;1,7644905
1281;LYCEE EUGENE WOILLEZ;1 RUE PORTE BECQUERELLE, 62170 MONTREUIL;50,4647097;1,7658216
3926;OPALE COLOR;PARC D'ACTIVITES, 62170 ST JOSSE;50,4639025;1,649809
200889;COLLEGE STE AUSTREBERTHE;22 RUE DE LA LICORNE, 62170 MONTREUIL;50,4637367;1,765461
642548;MAIRIE DE BARLIN;23 RUE D HOUCHIN, 62620 BARLIN;50,4636642;2,61371
1658;CENTRE HOSPITALIER ARROND. MONTREUIL;RUE DU PAON, 62170 MONTREUIL;50,4630084;1,765037
750010;CCAS-COMPTABILITE REGIONALE;42 AVENUE DE LA PLAGE, 62155 MERLIMONT;50,4623696;1,5754965
56600;LENSOTEL;RUE DES CANADIENS, 62680 VENDIN LE VIEIL;50,4613935;2,8303004
750012;CCAS-COMPTABILITE REGIONALE;960 RUE CAMILLE DELACROIX, 62155 MERLIMONT;50,4595625;1,6025274
1792;EPDSAE - MEF DU VALENCIENNOIS;2 RUE HECTOR MICHAUX, 59163 CONDE SUR L ESCAUT;50,4591195;3,5917437
1378;UNITE LOCALE DE SOINS LE SURGEON;BD DE LA CITE 2, 62160 BULLY LES MINES;50,4590811;2,7148536
4300;DILA COURRIERES;13 RUE PASTEUR, 62710 COURRIERES;50,4588925;2,9428037
855182;CARREFOUR FRANCE;ZI DU BOIS RIGAULT, 62880 VENDIN LE VIEIL;50,4568493;2,8334135
95130;RYAL DISTRIBUTION;56 RUE DE CONDE, 62750 LOOS EN GOHELLE;50,4555375;2,7904208
3822;LE FOURGON;22 RUE ALEXIS HALETTE, 62300 LENS;50,4553362;2,8226415
1282;COLLEGE DU BRAS D OR;160 RUE DU BRAS D OR, 62170 MONTREUIL;50,4552602;1,7578518
1137;GROUPE AHNAC;23 RUE DES CHARMILLES, 62620 BARLIN;50,4530977;2,6208992
200540;APEI DE GRENAY;34 BIS RUE NAPOLEON LEBACQ, 62160 GRENAY;50,4529871;2,7391292
3901;LE CENTRAL;1308 ROUTE NATIONALE, 59310 COUTICHES;50,452624;3,2016312
200587;SIVOM COMMUNAUTE BRUAYSIS;RUE D'HOUDAIN, 62620 MAISNIL LES RUITZ;50,4518311;2,5770959
4356;COMMUNAUTE AGGLOMERATION BETHUNE BRUAY;RUE DE RABAT, 62400 BETHUNE;50,4508608;2,6024418
4144;COMITE REGIONAL BOXE HAUTS DE FRANCE;RUE DE REBREUVE, 62620 MAISNIL LES RUITZ;50,4493029;2,5761833
2494;ATOUTIME - GAMM VERT HERSIN COUPIGNY 026;RUE VICTOR HUGO, 62530 HERSIN COUPIGNY;50,4491541;2,6420253
98110;SAS BIBE FAM;2 RUE JEAN BART, 62114 SAINS EN GOHELLE;50,4477673;2,6869545
4604;INTUITION DANSE HOUDAIN;RUE DU JEU DE PAUME, 62150 HOUDAIN;50,4475561;2,5358943
1384;EHPAD JOSEPH POREBSKI;1 RUE DES HIRONDELLES, 62160 BULLY LES MINES;50,4460443;2,7119202
4522;CAP DES TERRITOIRES HAUTS DE FRANCE;AVENUE DES SPORTS, 59230 ST AMAND LES EAUX;50,4456879;3,4314443
95140;LES CAVES DE L'ABBAYE SAS;16 RUE VINCENT, 59230 SAINT AMAND LES EAUX;50,4446071;3,4211723
4265;LES JARDINS DU LOUVRES LENS;ROUTE DE BETHUNE, 62750 LOOS EN GOHELLE;50,4444169;2,8004739
1891;CCAS LUCIEN CHEVALIER;CHEMIN DE LA DEUXIEME VOIE, 62440 HARNES;50,4443394;2,8781536
720;MAIRIE DE HARNES;35 RUE DES FUSILLES, 62440 HARNES;50,4441055;2,9051488
2646;CENT HOSP SCHAFFNER LENS;99 RUE VINCENT AURIOL, 62300 LENS;50,4440563;2,8278536
2672;L'UN DES SENS SAS;169 RUE AUGUSTE BIBLOCQ, 62155 MERLIMONT;50,4435302;1,6170946
200621;EPDEF - OPTI MOMES;39 RUE FRANCOIS BRASME, 62160 BULLY LES MINES;50,4431712;2,7179963
200702;RESIDENCE LOUIS VOISIN;RUE JACQUEMART, 62300 LENS;50,4423049;2,814204
200534;FOYER LOGEMENT A. CROIZAT;7 ALLEE DES PLATANES, 62440 HARNES;50,4411595;2,8998373
200760;CENT HOSP SCHAFFNER LENS;99 ROUTE DE LA BASSEE, 62300 LENS;50,4392751;2,8183014
4679;CAP DES TERRITOIRES HAUTS DE FRANCE;17 RUE LAVOISIER, 62300 LENS;50,4386414;2,8405672
200648;COMMUNAUTE AGGLOMERATION LENS LIEVIN B01;6 RUE LAVOISIER, 62300 LENS;50,4386414;2,8405672
915;LE CYRANO - MME ALINELLI;176 RUE EMILE BASLY, 62141 EVIN MALMAISON;50,4382078;3,0350917
844;LYCEE PROFESSIONNEL LEO LAGRANGE;RUE VICTOR SCHOELCHER, 62160 BULLY LES MINES;50,4377025;2,7147854
1880;FILIERIS - DR NORD - SERVICE ACHATS;57 ROUTE DE LA BASSEE, 62300 LENS;50,4370064;2,8213724
200703;RESIDENCE JEAN MOULIN;1 RUE JEAN MOULIN, 62300 LENS;50,436678;2,829152
1046;BEUVAIN - DELATTRE ROMAIN;ZA DE CAMPIGNEULLES LES PETITES, 62170 MONTREUIL;50,4346556;1,735457
4027;ASVT MONCHY CAYEUX;RUE DU MARAIS, 62134 MONCHY CAYEUX;50,4333285;2,2829984
200153;GUIOT SAS;102 RUE ETIENNE BANCEL, 59970 FRESNES SUR ESCAUT;50,4329884;3,5750612
3815;CAP DES TERRITOIRES HAUTS DE FRANCE;3 RUE GUSTAVE COURBET, 62300 LENS;50,4324326;2,9919172
1415;DOMAINE DU PONT PRIEUR - BAROIS CORINNE;72 ROUTE NATIONALE, 62150 REBREUVE RANCHICOURT;50,4322365;2,5601768
3656;L'ATELIER DU CERISIER;97 RUE PAUL BERT, 62300 LENS;50,4317305;2,804945
200583;CENT HOSP HENIN BEAUMONT;RUE HENRI DUNANT, 62110 HENIN BEAUMONT;50,4313149;2,9449311
2004;FILIERIS - DIRECTION;13 RUE DU 14 JUILLET, 62300 LENS;50,431066;2,834365
200157;LYCEE CONDORCET;RUE DU 14 JUILLET, 62300 LENS;50,4309468;2,8361069
200553;CAFETERIA HOPITAL CHARLON;585 AVENUE DES DEPORTES, 62251 HENIN BEAUMONT;50,429943;2,9460651
1885;MORLET - LA CIVETTE;12 RUE DU MARECHAL LECLERC, 62300 LENS;50,429359;2,829975
81100;LA GOSSE SARL;RUE FRANCOIS JACOB, 62800 LIEVIN;50,4290306;2,7534997
3730;CAP DES TERRITOIRES HAUTS DE FRANCE;17 PLACE JEAN JAURES, 62300 LENS;50,428976;2,8324993
1131;GROUPE AHNAC;RUE DU PUITS, 62221 NOYELLES SOUS LENS;50,4286187;2,879578
3983;CAP DES TERRITOIRES HAUTS DE FRANCE;12 RUE DE PARIS, 62300 LENS;50,428552;2,830837
3832;LES AMIS DE CINECOMEDIES;12 RUE DE PARIS, 62300 LENS;50,428552;2,830837
2249;RESIDENCE BENOIT FRACHON;13 RUE DU PARC, 62640 MONTIGNY EN GOHELLE;50,4279291;2,9255955
1321;EPDEF;114 RUE DENIS PAPIN, 62800 LIEVIN;50,4273185;2,7829952
4726;ASSOCIATION LES ROBINS DES RUES;18 PLACE SAINT LEONARD, 62300 LENS;50,426892;2,816651
1134;GROUPE AHNAC;ROUTE DE COURRIERES, 62110 HENIN BEAUMONT;50,4267059;2,9512922
1127;GROUPE AHNAC;RUE DU MOULINAGE, 62800 LIEVIN;50,4260475;2,7800463
1167;CONSEIL DEPARTEMENTAL DU PAS DE CALAIS;RUE DES JOLIS CHAMPS, 62800 LIEVIN;50,4239789;2,7432965
4269;LES ETANGS DU MUSCARDIN;569 RUE DES ETANGS, 62990 BEAURAINVILLE;50,4234374;1,9123866
200842;CENT HOSP SCHAFFNER LENS;RUE HENRI MAILLY, 62302 LENS;50,4229873;2,8372593
80060;BRASSERIE ST GERMAIN;26 ROUTE D'ARRAS, 62160 AIX NOULETTE;50,4216314;2,7182034
881;PLANET MARS-SARL O CLASSICO;42 PLACE CARNOT, 62110 HENIN BEAUMONT;50,4204602;2,9480499
4425;BLACK PEPPER;30 PLACE CARNOT, 62110 HENIN BEAUMONT;50,4203403;2,94815
1129;GROUPE AHNAC;43 RUE VICTOR HUGO, 62800 LIEVIN;50,4200568;2,7798006
4120;CLINQIUE DU TERNOIS;RUE ENTRE DEUX MONTS, 62800 LIEVIN;50,4196741;2,7874115
1132;GROUPE AHNAC;RUE ENTRE DEUX MONTS, 62800 LIEVIN;50,4196741;2,7874115
3359;VILLE DE LIEVIN;PLACE GAMBETTA, 62800 LIEVIN;50,4195897;2,778712
2792;CENTRE ARC EN CIEL LIEVIN;9 PLACE GAMBETTA, 62800 LIEVIN;50,4192754;2,7781947
2782;DOM POLSKI;12 PLACE JEAN JAURES, 62110 HENIN BEAUMONT;50,4192025;2,9474805
3951;VILLE DE LIEVIN;24 AVENUE ARTHUR LAMENDIN, 62800 LIEVIN;50,4191799;2,7737691
200585;CENT HOSP HENIN BEAUMONT;RUE LAZARE CARNOT, 62110 HENIN BEAUMONT;50,4157836;2,9567572
708;COLLEGE DESCARTES-MONTAIGNE;RUE MONTAIGNE, 62800 LIEVIN;50,4149905;2,7677418
4049;SYNDICAT D'INITIATIVES;5 RUE DE LA MAIRIE, 62130 LA THIEULOYE;50,4147538;2,4357893
3634;VILLE DE LIEVIN;CHEMIN DES MANUFACTURES, 62800 LIEVIN;50,4128818;2,7675545
98120;BRASSERIE VIGNERON S.A.;CD 129, 62870 CAMPAGNE LES HESDIN;50,4124592;1,8467463
201015;COLLEGE JEAN MACE;RUE JEAN MACE, 62110 HENIN BEAUMONT;50,410055;2,9388766
1104;M GOGUEZ - LE DEAUVILLE SASU;40 RUE DE LA BASTILLE, 62210 AVION;50,4090707;2,8360219
200616;EPDEF - MEA JOURDAIN LIEVIN;79 RUE DE CRACOVIE, 62800 LIEVIN;50,4090501;2,778453
1695;EPDEF ARRAS;79 RUE DE CRACOVIE, 62800 LIEVIN;50,4090501;2,778453
201105;C.C.A.S. DE BERCK;RUE DES GROGNARDS, 62600 BERCK;50,4084743;1,5873533
201104;SSIAD DE BERCK;RUE DES GROGNARDS, 62600 BERCK;50,4084743;1,5873533
201106;C.C.A.S. DE BERCK;AVENUE DE LA PLAINE RANDON, 62600 BERCK;50,4083907;1,5778531
451580;CE IMPRIMERIE NATIONALE;1 RUE DES FRERES BEAUMONT, 59128 FLERS EN ESCREBIEUX;50,4073538;3,0490805
4304;IMPRIMERIE NATIONALE;2 RUE DES FRERES BEAUMONT, 59128 FLERS EN ESCREBIEUX;50,4073538;3,0490805
1383;FOYER AMBROISE CROIZAT;RUE D'HELLEMMES, 62210 AVION;50,4071645;2,8339885
2735;ATOUTIME - GAMM VERT DOUAI FRAIS MARAIS;4043 ROUTE DE TOURNAI, 59500 FRAIS MARAIS;50,406284;3,125808
4324;CARREFOUR FLERS EN ESCREBIEUX;ROUTE NATIONALE 43, 59128 FLERS EN ESCREBIEUX;50,4049565;3,022532
4557;BEERS AND CO HENIN BEAUMONT - SAS ABIL;7 BOULEVARD HERNE, 62110 HENIN BEAUMONT;50,4042638;2,9732391
201040;COLLEGE JEAN ROSTAND;27 RUE DU 19 MARS 1962, 62770 AUCHY LES HESDIN;50,4031677;2,0971178
4055;1 2 3 SOLEIL;5 RUE DE L'EUROPE, 62127 MAGNICOURT EN COMTE;50,4027466;2,488423
4148;COMMUNE DE CHELERS;5 RUE DE L'EUROPE, 62127 MAGNICOURT EN COMTE;50,4027466;2,488423
4162;FOYER RURAL JEAN MONET;5 RUE DE L'EUROPE, 62127 MAGNICOURT EN COMTE;50,4027466;2,488423
4035;LES AUDACIEUX DE MAGNIFETE;5 RUE DE L'EUROPE, 62127 MAGNICOURT EN COMTE;50,4027466;2,488423
4387;VICTION - MR PUERTA;RUE DE L'EUROPE, 62127 MAGNICOURT EN COMTE;50,4027466;2,488423
1319;EPDEF;286 RUE DE LA GARE, 62680 MERICOURT;50,401875;2,874969
4026;ASSOCIATION CECILE;5 RUE DE ST POL, 62127 MONCHY BRETON;50,4013264;2,4203415
4390;LES TRANSES DE MARIE GRAUETTE;2 RUE DU 8 MAI, 62127 MONCHY BRETON;50,3997654;2,4404112
4481;SAS DETOURNE;2 RUE DU 8 MAI, 62127 MONCHY BRETON;50,3997654;2,4404112
4044;VITALREST EHPAD LE PARC FLEURI;87 RUE MARCEAU MARTIN, 59128 FLERS EN ESCREBIEUX;50,399586;3,0987116
4160;CAMPING CARRIERES ET NATURE;RUELLE LEGRAND, 62170 BOISJEAN;50,3974406;1,7605763
850;V AND B - M ROQUILLAS M. LJ 11/07/25;36 BOULEVARD OLOF PALME, 62110 HENIN BEAUMONT;50,3940663;2,9753038
4301;AUX AMIS DE LA ROUTE;ROUTE NATIONALE, 62130 HUMIERES;50,3914197;2,208786
2509;ATOUTIME - GAMM VERT ROUVROY 224;17 ROUTE DE DROCOURT, 62320 ROUVROY;50,3909184;2,9133846
630412;BRASSERIE BELLUS;209 RUE ST MARTIN, 62110 HENIN BEAUMONT;50,3905522;2,9696597
3623;PROMOCASH DOUAI;ZI DORIGNIES, 59500 DOUAI;50,3891466;3,093373
2469;RESIDENCE AUTONOMIE ARTHUR MUSMEAUX;RUE MARCEL SEMBAT, 59590 RAISMES;50,3872287;3,484795
4676;ASSO VIGNOBLES GUILLON M;7 PLACE ALCIDE MOCHE, 59119 WAZIERS;50,38356;3,10312
4250;ECOLE LA FONTAINE-PREVERT;2 RUE DE LA CALANDRE, 62130 ST POL SUR TERNOISE;50,3830815;2,3324635
4527;ROTARY CLUB;15 PLACE DU MARECHAL LECLERC, 62130 ST POL SUR TERNOISE;50,3824082;2,3369689
851348;RESTAURANT DE LA POSTE;16 PLACE DU MARECHAL LECLERC, 62130 ST POL SUR TERNOISE;50,3824082;2,3369689
3386;EFES - SAS OZCAN;11 RUE DES CARMES, 62130 ST POL SUR TERNOISE;50,382007;2,3365018
4702;PRODUCTIONS DU JARDIN;75 ROUTE DE TOURNAI, 59500 DOUAI;50,3816265;3,0915496
850944;CIRCUIT ST POL - CROIX EN TERNOIS;ROUTE NATIONALE 39, 62130 CROIX EN TERNOIS;50,3814202;2,274689
4752;BRASSERIE ARTISANALE DU DOUAISIS;52 RUE DE L'EGALITE, 59553 CUINCY;50,3812032;3,0478111
98421;CAVES SAINT-POLOISES - MR DEMONT DANIEL;2, RUE DE FREVENT, 62130 ST POL SUR TERNOISE;50,3810207;2,3353915
4552;COMITE DES FETES CHELERS;2 RUE BASSE, 62127 CHELERS;50,376051;2,4840942
3767;ETS PEPIN;1 RUE JULES FERRY, 59410 ANZIN;50,3752383;3,5073703
4130;SAS HOTEL LE GAYANT;20 PLACE PIERRE BROSSOLETTE, 59500 DOUAI;50,3751125;3,0642945
4593;CAP DES TERRITOIRES HAUTS DE FRANCE;2 RUE DU COMMANDANT FABRY, 59410 ANZIN;50,374716;3,513356
4464;MIROITERIE PUB - CODE COMPTABLE;66 BIS RUE DE LENS, 59500 DOUAI;50,3737882;3,0708395
201213;C.H. VALENCIENNES DIRECT.;2 RUE CHARLES GIRAUD, 59880 ST SAULVE;50,3735552;3,5541354
2065;LE GLOBE - MR STEPHANE BOTTE;12 PLACE D'ARMES, 62140 HESDIN;50,3730443;2,0366303
3753;LA CAVE DE LILIE;14 PLACE D'ARMES, 62140 HESDIN;50,3730443;2,0366303
838;CENTRE HOSPITALIER D HESDIN;13 BD RICHELIEU, 62140 HESDIN;50,3729879;2,0348686
2477;ATOUTIME - GAMM VERT MARCONNELLE 037;500 ROUTE NATIONALE, 62140 MARCONNELLE;50,3721963;2,0238772
4634;LE MANOIR DE CAMBLAIN;207 RUE D'ARRAS, 62690 CAMBLAIN L ABBE;50,3712808;2,6387584
4241;COMITE DES FETES BAILLEUL AUX CORNAILLES;1 RUE HAUTE, 62127 BAILLEUL AUX CORNAILLES;50,3712034;2,4432988
4057;COMMUNE DE BAILLEUL AUX CORNAILLES;1 RUE HAUTE, 62127 BAILLEUL AUX CORNAILLES;50,3712034;2,4432988
2502;ATOUTIME - GAMM VERT VALENCIENNES 017;RUE DE MACAREZ, 59300 VALENCIENNES;50,3710089;3,5360797
4448;ROSE KEBAB;2 BOULEVARD BREBION, 62140 HESDIN;50,370916;2,036634
3728;UNIVERSITE DE LILLE;161 RUE D'ESQUERCHIN, 59500 DOUAI;50,370439;3,072309
201103;COLLEGE DES SEPT VALLEES;AVENUE DU PONT MAJOR, 62140 HESDIN;50,3702892;2,0376967
4251;ECOLE ROELLECOURT;84 RUE NATIONALE, 62130 ROELLECOURT;50,3700539;2,3723732
2626;VOIES NAVIGABLES DE FRANCE;160 RUE CHAUFFOUR, 59300 VALENCIENNES;50,3695234;3,5185897
2279;DEPARTEMENT DU NORD;310 BIS RUE ALBERGOTTI, 59500 DOUAI;50,368974;3,06928
1788;EPDSAE - MEF DU DOUAISIS;180 RUE D ALBERGOTTI, 59500 DOUAI;50,367773;3,069776
201191;EPDSAE - MEF DU DOUAISIS;77 RUE DES FOULONS, 59500 DOUAI;50,367624;3,078538
4197;LA CREPERIE DOUAI;1 PLACE DE GAULLE, 59500 DOUAI;50,3675766;3,0840516
1224;ESAT ATELIER DE MONTIGNY;266 RUE DU CHÂTEAU, 59182 MONTIGNY EN OSTREVENT;50,367365;3,185269
4046;VITALREST EHPAD LE JARDIN DES AUGUSTINS;68 QUAI DU PETIT BAIL, 59500 DOUAI;50,367124;3,075147
2663;EPDSAE - MEF DU VALENCIENNOIS;1 IMPASSE GUISEZ, 59300 VALENCIENNES;50,3659423;3,5122283
3534;ATOUTIME - GAMM VERT SIN LE NOBLE;55 RUE EMILE ZOLA, 59450 SIN LE NOBLE;50,3642163;3,1208898
201211;C.H. VALENCIENNES;6 RUE DAVAINE, 59300 VALENCIENNES;50,3637793;3,5233574
1796;EPDSAE - MEF DU VALENCIENNOIS;21 RUE DU PRINCE DE TINGRY, 59300 VALENCIENNES;50,3634607;3,4920556
201210;C.H. VALENCIENNES;PLACE DE LA CONCORDE, 59300 VALENCIENNES;50,363231;3,4997121
200769;C.H. VALENCIENNES DIRECT.;RUE JEAN DEVEMY, 59300 VALENCIENNES;50,3618786;3,5018162
201200;C.H. VALENCIENNES DIRECT.;AVENUE DESANDROUIN, 59300 VALENCIENNES;50,3594334;3,4997151
4052;COMMUNE DE TINCQUES;RUE DE LA GARE, 62127 TINCQUES;50,3578724;2,4954049
200771;C.H. VALENCIENNES DIRECT.;1 RUE DES FLANDRES, 59322 VALENCIENNES;50,357356;3,5381758
4022;SAS BOUCHERIE GALLET;12 RUE PRINCIPALE, 62127 TINCQUES;50,3569796;2,4918758
2765;ATOUTIME - GAMM VERT SOMAIN 175;70 RUE EDMOND SIMON, 59490 SOMAIN;50,3557564;3,2717603
4320;L'ATELIER DE CLEMENT;20 ROUTE NATIONALE, 62127 TINCQUES;50,3555711;2,4808927
4017;CHEZ LEGRIS;22 ROUTE NATIONALE 39, 62127 TINCQUES;50,3555711;2,4808927
4023;SARL VANDEVILLE;36 ROUTE NATIONALE, 62127 TINCQUES;50,3555711;2,4808927
1483;CENTRE HOSPITALIER DE SOMAIN;61 BIS RUE JOSEPH BOULIEZ, 59490 SOMAIN;50,3553727;3,2847197
3452;CENTRE HOSPITALIER DE SOMAIN;61 BIS RUE JOSEPH BOULIEZ, 59490 SOMAIN;50,3553727;3,2847197
850003;DAUSSY;386 AVENUE DES FUSILLES, 59450 SIN LE NOBLE;50,355037;3,1165502
2122;TOBO ARNAUD - LE FLORNOY;RUE DE SAINT POL, 62130 CROISETTE;50,3550106;2,2613763
4150;MAIRIE DE SAVY-BERLETTE;30 RUE DU MANOIR, 62690 SAVY BERLETTE;50,3542561;2,5702041
4312;CHEZ JAMMY;6 RUE SUZANNE LANOY, 59187 DECHY;50,3522711;3,1296414
201214;EPDSAE - MEF DU VALENCIENNOIS;46 RUE CLAUDIN LEJEUNE, 59300 VALENCIENNES;50,3517809;3,5264372
2331;LE CHAI DES TERROIRS - SODIVEST;12 RUE DE LA LIBERTE, 62144 ACQ;50,3515809;2,6569284
4330;FOYER DES ELEVES LYCEE AGRICOLE;22 ANCIENNE ROUTE NATIONALE, 62690 SAVY BERLETTE;50,3500666;2,5548247
3969;FLORENT - SAS NDF SAUVEGARDE 26/06/24;74 RUE LEONA OCCRE, 62690 AUBIGNY EN ARTOIS;50,3500379;2,5825419
4558;BEERS AND CO DOUAI - SAS BCD;ZAC DE L'ERMITAGE, 59552 LAMBRES LEZ DOUAI;50,3499159;3,0389581
80116;BRASSERIE ABBAYE DES ROCS;37 CHAUSSEE BRUNEHAUT, B7387 HONNELLES;50,3497768;3,7456487
201017;COLLEGE JEAN MONNET;4 RUE DU JEU DE BALLE, 62690 AUBIGNY EN ARTOIS;50,3494317;2,588941
4015;LE RALLYE FLEURI;48 ROUTE NATIONALE, 62690 SAVY BERLETTE;50,348788;2,5559186
531151;ACOVIS DISTRIBUTION;10 RUE DE LA REPUBLIQUE, 62144 ACQ;50,3467678;2,659394
3368;CHEZ LAURENT;18 B RUE PAUL DUMONT, 62690 AUBIGNY EN ARTOIS;50,3427775;2,5779668
4564;CAP DES TERRITOIRES HAUTS DE FRANCE;RUE LEONARD DE VINCI, 59490 SOMAIN;50,3400113;3,2775571
4249;BELLA DELICE;1370 AVENUE DE LA PLAGE, 80790 FORT MAHON PLAGE;50,3393469;1,5563082
4248;MALOWA;1394 AVENUE DE LA PLAGE, 80790 FORT MAHON PLAGE;50,3393469;1,5563082
200787;CENTRE HOSPITALIER DE DOUAI;ROUTE DE CAMBRAI, 59500 DOUAI;50,3390983;3,0978889
200575;GROUPE LELEU ET CIE;RUE DU 19 MARS 1962, 59770 MARLY;50,3369941;3,5570345
630085;WILMOT RUCAR;15 RUE DES COOPERATEURS, 59220 DENAIN;50,3365606;3,4009002
3949;COMITE DES AGES DU PAYS TRITHOIS;RUE PIERRE BROSSOLETTE, 59300 AULNOY LEZ VALENCIENNES;50,3347398;3,5214504
200713;COMITE DES AGES DU PAYS TRITHOIS;RUE PIERRE BROSSOLETTE, 59300 AULNOY LEZ VALENCIENNES;50,3347398;3,5214504
3979;AGENCE 2 COM;4 RUE DE MONCHECOURT, 59176 MASNY;50,3339243;3,2053465
2064;MAIRIE DE TRITH ST LEGER-CUISINE CENTRAL;RUE VICTOR HUGO, 59125 TRITH ST LEGER;50,3328407;3,4877439
4013;LE CONTEMPORAIN;2 BIS RUE DE TINCQUES, 62127 PENIN;50,3320314;2,4866537
886;COLLEGE PABLO NERUDA;ROUTE DE BREBIERES, 62490 VITRY EN ARTOIS;50,3318153;2,9986315
834;CENTRE HOSPITALIER DENAIN;RUE DESANDROUINS, 59220 DENAIN;50,3297743;3,3983355
4380;CARREFOUR CONTACT MAROEUIL;505 RUE DE NEUVILLE, 62161 MAROEUIL;50,32807;2,7122863
4628;CAP DES TERRITOIRES HAUTS DE FRANCE;RUE DE LA CONCORDE, 59125 TRITH ST LEGER;50,3278123;3,4922979
4479;EPICERIE DE TARTOUS;11 RUE D'AVERDOINGT, 62127 MAIZIERES;50,3260835;2,4484884
4480;SOCIETE DE CHASSE;11 RUE D'AVERDOINGT, 62127 MAIZIERES;50,3260835;2,4484884
4389;ANCIENS COMBATTANTS;11 RUE D’AVERDOINGT, 62127 MAIZIERES;50,3260835;2,4484884
2770;VOIES NAVIGABLES DE FRANCE;20 RUE DE BAPAUME, 59169 FERIN;50,3258037;3,0742401
4033;COMITE DES FETES;39 RUE DE L'EGLISE, 62130 BUNEVILLE;50,3245035;2,3576628
4053;COMMUNE DE BUNEVILLE;39 RUE DE L'EGLISE, 62130 BUNEVILLE;50,3245035;2,3576628
4274;COMITE DES FETES ECOIVRES;RUE DE L'EGLISE, 62270 ECOIVRES;50,3245028;2,2877882
4647;CAP DES TERRITOIRES HAUTS DE FRANCE;222 RUE PIERRE BERIOT, 59220 DENAIN;50,3241955;3,3681143
4036;AMICALE LAIQUE MAIZIERES;RUE DE PENIN, 62127 MAIZIERES;50,3236404;2,4507686
850217;O'PILOU BAR TABAC PMU;70 AVENUE VASSEUR, 80120 QUEND;50,3235313;1,5468204
2221;BB'S ALTERS GREGORY;73 AVENUE VASSEUR, 80120 QUEND PLAGE;50,3232625;1,5477515
4620;LE LAMBI;67 AVENUE VASSEUR, 80120 QUEND PLAGE;50,3231817;1,5481413
656;COMITE DES AGES DU PAYS TRITHOIS;RUE LEMOINE, 59125 TRITH ST LEGER;50,3214464;3,4831851
2575;ATOUTIME;1260 ALLEE DES ATREBATES, 62223 ATHIES;50,3201316;2,8423202
3585;UNIVERSITE DE LILLE;RUE DU MONT HOUY, 59300 FAMARS;50,3195474;3,5150722
98234;ETS MATHIEUX;RUE DE ROUCOURT, 59169 GOEULZIN;50,3188958;3,0986589
750011;CCAS TERRITOIRE PICARDIE CHAMP. ARDENNES;33 RUE DU MOLINEL, 80150 PONCHES ESTRUVAL;50,315664;1,8981194
4607;FRITERIE DES 2 BAIES;34 ROUTE DE RUE, 80120 QUEND;50,3145989;1,6369525
4024;MAIRIE IZEL LES HAMEAUX;1 RUE DES ECOLES, 62690 IZEL LES HAMEAUX;50,3144803;2,5298361
1691;EPDEF ARRAS;20 ROUTE DE BETHUNE, 62223 STE CATHERINE;50,3140261;2,761614
2778;INTERMARCHE STE CATHERINE;ZA ROUTE DE BETHUNE, 62223 STE CATHERINE;50,3140261;2,761614
2743;ATOUTIME - GAMM VERT IZEL 163;17 RUE DE VILLERS, 62690 IZEL LES HAMEAUX;50,3136563;2,5269281
1632;SOGEA NORD HYDRAULIQUE;CHEMIN DE VILLERS, 62223 ANZIN ST AUBIN;50,3132959;2,7579569
4056;SIVU DES 4 CLOCHERS;580 RUE PRINCIPALE, 62127 AMBRINES;50,310423;2,4686637
4021;ES STE CATHERINE;RUE CAMILLE COROT, 62223 STE CATHERINE;50,3082727;2,7608033
534;SIAVED;5 RUE DE LOURCHES, 59282 DOUCHY LES MINES;50,3078917;3,3827185
3806;EPDEF ARRAS;15 ZA LES ALOUETTES, 62223 ST NICOLAS LES ARRAS;50,3075794;2,7790102
201024;COLLEGE PAUL VERLAINE;RUE PIERREFONDS, 62223 ST LAURENT BLANGY;50,305308;2,8004351
809;EHPAD SOLEIL D AUTOMNE;2 RUE HENRI BARBUSSE, 62223 ST LAURENT BLANGY;50,3036702;2,8113265
2708;ATOUTIME - GAMM VERT BAVAY 151;RUE DES PLATANES, 59570 BAVAY;50,3010909;3,7974128
1317;EPDEF;1 RUE PERGAUD, 62000 ARRAS;50,3009145;2,7450795
201027;COLLEGE DENIS DIDEROT;RUE ALBERT CAMUS, 62000 ARRAS;50,299945;2,7512989
3962;VILLA SENECTA;RUE DES REMPARTS, 59570 BAVAY;50,2988761;3,7898688
200820;VILLE D'ARRAS;RUE DU 8 MAI 1945, 62223 SAINTE CATHERINE;50,2977667;2,7580432
4650;CONSEIL DEPARTEMENTAL DU PAS DE CALAIS;6 RUE GUSTAVE EIFFEL, 62000 ARRAS;50,2974491;2,7293853
4629;CAP DES TERRITOIRES HAUTS DE FRANCE;CENTRE POMPIDOU, 59460 JEUMONT;50,2974036;4,0990627
4193;LES JARDINS DE SERICOURT;2 RUE DU BOIS, 62270 SERICOURT;50,2968467;2,3132818
200106;CENTRE HOSPITALIER DE JEUMONT;871 AVENUE DU GENERAL DE GAULLE, 59460 JEUMONT;50,2958314;4,1020173
200107;MAISON ACCUEIL SPECIALISE JEUMONT;RUE LAMBARENE, 59460 JEUMONT;50,29581;4,1000599
